Start Time,End Time,Packet Count,Packets/sec,Bytes/sec,Bits/sec,Average Packet Size,duration
1742994759.895464,1742994760.650952,340,450.04,"4,203,364.367040979",33626914.94,9339.98,755.488
1742994760.650952,1742994761.398832,336,449.27,"4,232,893.079390826",33863144.64,9421.71,747.880
1742994761.398832,1742994762.148984,335,446.58,"4,212,557.637029397",33700461.10,9433.01,750.152
1742994762.148984,1742994762.903916,337,446.40,"4,211,624.766995093",33692998.14,9434.69,754.932
1742994762.903916,1742994763.687292,351,448.06,"4,219,967.275915949",33759738.21,9418.30,783.376
1742994763.687292,1742994764.459157,350,453.45,"4,272,250.28399017",34178002.27,9421.71,771.865
1742994764.459157,1742994765.210696,336,447.08,"4,217,441.854704502",33739534.84,9433.25,751.539
1742994765.210696,1742994765.958241,336,449.47,"4,240,515.264633155",33924122.12,9434.45,747.545
1742994765.958241,1742994766.708456,337,449.20,"4,230,677.570312366",33845420.56,9418.15,750.215
1742994766.708456,1742994767.459295,336,447.50,"4,216,211.492964509",33729691.94,9421.71,750.839
1742994767.459295,1742994768.207523,336,449.06,"4,230,923.85026269",33847390.80,9421.71,748.228
1742994768.207523,1742994768.951967,326,437.91,"4,128,101.5629395624",33024812.50,9426.81,744.444
1742994768.951967,1742994769.705547,346,459.14,"4,334,520.018081819",34676160.14,9440.49,753.580
1742994769.705547,1742994770.454953,338,451.02,"4,246,217.124822953",33969737.00,9414.62,749.406
1742994770.454953,1742994771.205308,335,446.46,"4,216,582.787884026",33732662.30,9444.58,750.355
1742994771.205308,1742994771.954667,334,445.71,"4,218,650.1369171245",33749201.10,9464.92,749.359
1742994771.954667,1742994772.706841,337,448.03,"4,216,761.572625732",33734092.58,9411.69,752.174
1742994772.706841,1742994773.455581,335,447.42,"4,218,775.78063477",33750206.25,9429.15,748.740
1742994773.455581,1742994774.203085,337,450.83,"4,244,293.03043353",33954344.24,9414.32,747.504
1742994774.203085,1742994774.954908,336,446.91,"4,210,693.497055535",33685547.98,9421.71,751.823
1742994774.954908,1742994775.703889,336,448.61,"4,226,670.642187981",33813365.14,9421.71,748.981
1742994775.703889,1742994776.456264,336,446.59,"4,211,037.673890655",33688301.39,9429.40,752.375
1742994776.456264,1742994777.201991,337,451.91,"4,261,336.567989191",34090692.54,9429.66,745.727
1742994777.201991,1742994777.961336,322,424.05,"3,997,509.3464903235",31980074.77,9426.98,759.345
1742994777.961336,1742994778.748383,182,231.24,"2,198,414.675594155",17587317.40,9506.90,787.047
1742994778.748383,1742994779.512276,63,82.47,"784,641.418467359",6277131.35,9514.00,763.893
1742994779.512276,1742994780.317457,140,173.87,"1,654,236.6948934228",13233893.56,9514.00,805.181
1742994780.317457,1742994781.139117,24,29.21,"277,895.9525611875",2223167.62,9514.00,821.660
1742994781.139117,1742994782.29595,48,41.49,"394,760.5456283031",3158084.37,9514.00,1156.833
1742994782.29595,1742994783.068703,50,64.70,"615,591.2689311021",4924730.15,9514.00,772.753
1742994783.068703,1742994783.876245,85,105.26,"1,001,421.4916755657",8011371.93,9514.00,807.542
1742994783.876245,1742994785.096254,47,38.52,"366,520.2203893659",2932161.76,9514.00,1220.009
1742994785.096254,1742994786.335381,11,8.88,"84,457.85355133218",675662.83,9514.00,1239.127
1742994786.335381,1742994787.173526,55,65.62,"624,319.1679208974",4994553.34,9514.00,838.145
1742994787.173526,1742994788.600825,55,38.53,"366,615.53864127543",2932924.31,9514.00,1427.299
1742994788.600825,1742994789.380113,34,43.63,"403,050.0591904105",3224400.47,9238.00,779.288
1742994789.380113,1742994790.135293,85,112.56,"1,070,857.1082335818",8566856.87,9514.00,755.180
1742994790.135293,1742994791.417853,13,10.14,"96,433.68683212233",771469.49,9514.00,1282.560
1742994791.417853,1742994792.357042,3,3.19,"30,390.05067165172",243120.41,9514.00,939.189
1742994792.357042,1742994793.201154,32,37.91,"360,672.5518285467",2885380.41,9514.00,844.112
1742994793.201154,1742994793.970883,47,61.06,"580,929.2084261402",4647433.67,9514.00,769.729
1742994793.970883,1742994795.23295,55,43.58,"414,613.4611078167",3316907.69,9514.00,1262.067
1742994795.23295,1742994796.085408,3,3.52,"33,482.0014521176",267856.01,9514.00,852.458
1742994796.085408,1742994796.929596,77,91.21,"867,790.1388738812",6942321.11,9514.00,844.188
1742994796.929596,1742994797.675018,62,83.17,"791,320.7568244253",6330566.05,9514.00,745.422
1742994797.675018,1742994799.126893,12,8.27,"78,634.87025381777",629078.96,9514.00,1451.875
1742994799.126893,1742994799.890508,81,106.07,"1,009,191.9462350988",8073535.57,9514.00,763.615
1742994799.890508,1742994800.686097,46,57.82,"550,088.0685897447",4400704.55,9514.00,795.589
1742994800.686097,1742994801.465255,4,5.13,"48,842.46117503349",390739.69,9514.00,779.158
1742994801.465255,1742994802.315785,101,118.75,"1,129,782.7268396618",9038261.81,9514.00,850.530
1742994802.315785,1742994803.142401,21,25.40,"241,701.0899884312",1933608.72,9514.00,826.616
1742994803.142401,1742994803.909253,48,62.59,"595,515.2472128865",4764121.98,9514.00,766.852
1742994803.909253,1742994804.757462,37,43.62,"415,013.21111172636",3320105.69,9514.00,848.209
1742994804.757462,1742994805.730769,15,15.41,"146,623.84581410929",1172990.77,9514.00,973.307
1742994805.730769,1742994806.50019,54,70.18,"667,717.5861025674",5341740.69,9514.00,769.421
1742994806.50019,1742994807.420261,21,22.82,"217,150.65970157995",1737205.28,9514.00,920.071
1742994807.420261,1742994808.963436,61,39.53,"376,077.8957297323",3008623.17,9514.00,1543.175
1742994808.963436,1742994809.722183,48,63.26,"601,876.434849498",4815011.48,9514.00,758.747
1742994809.722183,1742994810.760587,15,14.45,"137,432.0608020146",1099456.49,9514.00,1038.404
1742994810.760587,1742994811.608974,52,61.29,"583,139.5321742146",4665116.26,9514.00,848.387
1742994811.608974,1742994812.362531,297,394.13,"3,749,760.302884821",29998082.42,9514.00,753.557
1742994812.362531,1742994813.106929,539,724.07,"6,888,848.698618168",55110789.59,9514.00,744.398
1742994813.106929,1742994813.850996,657,882.99,"8,400,719.81326584",67205758.51,9514.00,744.067
1742994813.850996,1742994814.609466,654,862.26,"8,203,561.802806064",65628494.42,9514.00,758.470
1742994814.609466,1742994815.356634,702,939.55,"8,938,859.209780687",71510873.68,9514.00,747.168
1742994815.356634,1742994816.100996,646,867.86,"8,256,793.124001588",66054344.99,9514.00,744.362
1742994816.100996,1742994816.855712,776,1028.20,"9,782,308.560476232",78258468.48,9514.00,754.716
1742994816.855712,1742994817.600871,702,942.08,"8,962,955.10487921",71703640.84,9514.00,745.159
1742994817.600871,1742994818.361918,528,693.78,"6,600,634.060105349",52805072.48,9514.00,761.047
1742994818.361918,1742994819.108979,692,926.30,"8,812,784.866396608",70502278.93,9514.00,747.061
1742994819.108979,1742994819.866379,696,918.93,"8,742,729.97953768",69941839.84,9514.00,757.400
1742994819.866379,1742994820.610493,479,643.72,"6,124,339.1160074845",48994712.93,9514.00,744.114
1742994820.610493,1742994821.37145,548,720.15,"6,851,467.273333051",54811738.19,9514.00,760.957
1742994821.37145,1742994822.139631,465,605.33,"5,759,071.764468177",46072574.12,9514.00,768.181
1742994822.139631,1742994822.975348,84,100.51,"956,275.9110557275",7650207.29,9514.00,835.717
1742994822.975348,1742994823.722936,79,105.67,"1,005,374.726719609",8042997.81,9514.00,747.588
1742994823.722936,1742994824.67511,57,59.86,"569,536.5486390091",4556292.39,9514.00,952.174
1742994824.67511,1742994825.679127,17,16.93,"161,090.91772322633",1288727.34,9514.00,1004.017
1742994825.679127,1742994826.42405,29,38.93,"370,381.84817602165",2963054.79,9514.00,744.923
1742994826.42405,1742994827.178083,127,168.43,"1,602,420.9019203242",12819367.22,9514.00,754.033
1742994827.178083,1742994827.922096,523,702.94,"6,687,815.29995126",53502522.40,9514.00,744.013
1742994827.922096,1742994828.666634,692,929.44,"8,842,647.913040109",70741183.30,9514.00,744.538
1742994828.666634,1742994829.422465,664,878.50,"8,358,080.011729284",66864640.09,9514.00,755.831
1742994829.422465,1742994830.166753,559,751.05,"7,145,521.936306646",57164175.49,9514.00,744.288
1742994830.166753,1742994830.910896,665,893.65,"8,502,142.628367256",68017141.03,9514.00,744.143
1742994830.910896,1742994831.733872,678,823.84,"7,838,008.62723017",62704069.02,9514.00,822.976
1742994831.733872,1742994832.478045,624,838.51,"7,977,628.322584779",63821026.58,9514.00,744.173
1742994832.478045,1742994833.223581,718,963.07,"9,162,604.066129731",73300832.53,9514.00,745.536
1742994833.223581,1742994833.985632,550,721.74,"6,866,601.989504651",54932815.92,9514.00,762.051
1742994833.985632,1742994834.730897,591,793.01,"7,544,663.907527765",60357311.26,9514.00,745.265
1742994834.730897,1742994835.477941,713,954.43,"9,080,430.62381811",72643444.99,9514.00,747.044
1742994835.477941,1742994836.288718,566,698.10,"6,641,683.643219448",53133469.15,9514.00,810.777
1742994836.288718,1742994837.221576,54,57.89,"550,733.3435114973",4405866.75,9514.00,932.858
1742994837.221576,1742994838.241634,45,44.12,"419,711.4624723584",3357691.70,9514.00,1020.058
1742994838.241634,1742994838.993725,53,70.47,"670,453.2914950995",5363626.33,9514.00,752.091
1742994838.993725,1742994839.73779,424,569.84,"5,421,483.000717436",43371864.01,9514.00,744.065
1742994839.73779,1742994840.482217,752,1010.17,"9,610,785.650601326",76886285.20,9514.00,744.427
1742994840.482217,1742994841.230816,664,886.99,"8,438,827.155168828",67510617.24,9514.00,748.599
1742994841.230816,1742994841.985436,537,711.62,"6,770,318.161057482",54162545.29,9514.00,754.620
1742994841.985436,1742994842.729587,274,368.20,"3,503,100.305826356",28024802.45,9514.00,744.151
1742994842.729587,1742994843.4737,523,702.85,"6,686,917.458782276",53495339.67,9514.00,744.113
1742994843.4737,1742994844.223418,660,880.33,"8,375,469.725814069",67003757.81,9514.00,749.718
1742994844.223418,1742994844.968482,642,861.67,"8,197,937.136615547",65583497.09,9514.00,745.064
1742994844.968482,1742994845.853618,542,612.34,"5,825,758.579866177",46606068.64,9514.00,885.136
1742994845.853618,1742994846.601796,18,24.06,"228,892.05350267648",1831136.43,9514.00,748.178
1742994846.601796,1742994847.348186,465,623.00,"5,927,208.807498402",47417670.46,9514.00,746.390
1742994847.348186,1742994848.095221,652,872.78,"8,303,664.1918187",66429313.53,9514.00,747.035
1742994848.095221,1742994848.839526,726,975.41,"9,280,019.576223133",74240156.61,9514.00,744.305
1742994848.839526,1742994849.90999,351,327.90,"3,119,594.476133289",24956755.81,9514.00,1070.464
1742994849.90999,1742994850.656141,39,52.27,"497,280.06085920683",3978240.49,9514.00,746.151
1742994850.656141,1742994851.415986,44,57.91,"550,922.8722571956",4407382.98,9514.00,759.845
1742994851.415986,1742994852.246723,33,39.72,"377,931.9412036002",3023455.53,9514.00,830.737
1742994852.246723,1742994853.02315,13,16.74,"159,296.3602906247",1274370.88,9514.00,776.427
1742994853.02315,1742994854.025218,5,4.99,"47,471.826233684784",379774.61,9514.00,1002.068
1742994854.025218,1742994854.791091,21,27.42,"260,870.94290453207",2086967.54,9514.00,765.873
1742994854.791091,1742994855.545125,42,55.70,"529,933.6336993558",4239469.07,9514.00,754.034
1742994855.545125,1742994856.337238,17,21.46,"204,185.49699475945",1633483.98,9514.00,792.113
1742994856.337238,1742994857.28693,24,25.27,"240,431.63192300248",1923453.06,9514.00,949.692
1742994857.28693,1742994858.152963,57,65.82,"626,186.4166005718",5009491.33,9514.00,866.033
1742994858.152963,1742994859.119591,14,14.48,"137,794.46665541944",1102355.73,9514.00,966.628
1742994859.119591,1742994859.947313,12,14.50,"137,930.35582728783",1103442.85,9514.00,827.722
1742994859.947313,1742994860.692657,17,22.81,"216,997.81119244167",1735982.49,9514.00,745.344
1742994860.692657,1742994861.554064,7,8.13,"77,313.04341347073",618504.35,9514.00,861.407
1742994861.554064,1742994862.309892,13,17.20,"163,637.77969397244",1309102.24,9514.00,755.828
1742994862.309892,1742994863.057267,31,41.48,"394,626.52013227344",3157012.16,9514.00,747.375
1742994863.057267,1742994863.857381,35,43.74,"416,178.11408012465",3329424.91,9514.00,800.114
1742994863.857381,1742994864.674848,43,52.60,"500,450.7984816425",4003606.39,9514.00,817.467
1742994864.674848,1742994865.454747,35,44.88,"426,965.60762280226",3415724.86,9514.00,779.899
1742994865.454747,1742994866.263755,42,51.92,"493,923.3480917569",3951386.78,9514.00,809.008
1742994866.263755,1742994867.125667,33,38.29,"364,262.2397557371",2914097.92,9514.00,861.912
1742994867.125667,1742994867.906566,15,19.21,"182,750.9509249",1462007.61,9514.00,780.899
1742994867.906566,1742994868.658491,34,45.22,"430,197.16542255983",3441577.32,9514.00,751.925
1742994868.658491,1742994870.154187,13,8.69,"82,691.93365005666",661535.47,9514.00,1495.696
1742994870.154187,1742994870.922594,85,110.62,"1,052,423.8951787082",8419391.16,9514.00,768.407
1742994870.922594,1742994871.93767,87,85.71,"815,424.7205067155",6523397.76,9514.00,1015.076
1742994871.93767,1742994872.761928,86,104.34,"992,655.1050625234",7941240.84,9514.00,824.258
1742994872.761928,1742994873.625187,22,25.48,"242,462.62028021665",1939700.96,9514.00,863.259
1742994873.625187,1742994874.786909,22,18.94,"180,170.44265995926",1441363.54,9514.00,1161.722
1742994874.786909,1742994875.802695,16,15.75,"149,858.3462553236",1198866.77,9514.00,1015.786
1742994875.802695,1742994876.557257,50,66.26,"630,432.041839423",5043456.33,9514.00,754.562
1742994876.557257,1742994877.569163,44,43.48,"413,690.53962144477",3309524.32,9514.00,1011.906
1742994877.569163,1742994878.351891,54,68.99,"656,365.9769083086",5250927.82,9514.00,782.728
1742994878.351891,1742994879.139815,120,152.30,"1,448,972.1415895035",11591777.13,9514.00,787.924
1742994879.139815,1742994880.074795,70,74.87,"712,293.3753707042",5698347.00,9514.00,934.980
1742994880.074795,1742994881.215103,52,45.60,"433,854.74973268784",3470838.00,9514.00,1140.308
1742994881.215103,1742994882.138018,9,9.75,"92,777.77659335373",742222.21,9514.00,922.915
1742994882.138018,1742994882.971493,19,22.80,"216,882.30062176616",1735058.40,9514.00,833.475
1742994882.971493,1742994883.74277,7,9.08,"86,347.71197012646",690781.70,9514.00,771.277
1742994883.74277,1742994884.7235,36,36.71,"349,233.7138422941",2793869.71,9514.00,980.730
1742994884.7235,1742994885.505418,71,90.80,"863,893.602387119",6911148.82,9514.00,781.918
1742994885.505418,1742994886.418483,103,112.81,"1,073,244.5625547045",8585956.50,9514.00,913.065
1742994886.418483,1742994887.878242,33,22.61,"215,077.9687969617",1720623.75,9514.00,1459.759
1742994887.878242,1742994888.645196,60,78.23,"744,295.0174550288",5954360.14,9514.00,766.954
1742994888.645196,1742994889.43415,51,64.64,"615,009.2248454496",4920073.80,9514.00,788.954
1742994889.43415,1742994890.201271,43,56.05,"533,295.2156937337",4266361.73,9514.00,767.121
1742994890.201271,1742994890.967301,116,151.43,"1,440,706.2883706687",11525650.31,9514.00,766.030
1742994890.967301,1742994891.711427,308,413.91,"3,937,924.0601597326",31503392.48,9514.00,744.126
1742994891.711427,1742994892.459799,594,793.72,"7,551,478.958891331",60411831.67,9514.00,748.372
1742994892.459799,1742994893.205996,654,876.44,"8,338,489.8666659",66707918.93,9514.00,746.197
1742994893.205996,1742994893.975236,660,857.99,"8,162,915.079707392",65303320.64,9514.00,769.240
1742994893.975236,1742994894.719805,728,977.75,"9,302,282.813573964",74418262.51,9514.00,744.569
1742994894.719805,1742994895.469908,656,874.55,"8,320,436.028662242",66563488.23,9514.00,750.103
1742994895.469908,1742994896.214153,610,819.62,"7,797,888.587597987",62383108.70,9514.00,744.245
1742994896.214153,1742994896.990897,653,840.69,"7,998,314.617136192",63986516.94,9514.00,776.744
1742994896.990897,1742994897.736968,633,848.44,"8,072,101.972725085",64576815.78,9514.00,746.071
1742994897.736968,1742994898.484299,728,974.13,"9,267,905.23831397",74143241.91,9514.00,747.331
1742994898.484299,1742994899.242798,644,849.05,"8,077,815.296545897",64622522.37,9514.00,758.499
1742994899.242798,1742994899.98736,717,962.98,"9,161,814.353671037",73294514.83,9514.00,744.562
1742994899.98736,1742994900.746005,553,728.93,"6,935,050.781325385",55480406.25,9514.00,758.645
1742994900.746005,1742994901.4905,610,819.35,"7,795,271.509589008",62362172.08,9514.00,744.495
1742994901.4905,1742994902.250736,495,651.11,"6,194,694.602756455",49557556.82,9514.00,760.236
1742994902.250736,1742994903.008035,239,315.60,"3,002,573.8327875272",24020590.66,9514.00,757.299
1742994903.008035,1742994903.774228,98,127.91,"1,216,888.9766324677",9735111.81,9514.00,766.193
1742994903.774228,1742994904.647819,39,44.64,"424,736.5447353324",3397892.36,9514.00,873.591
1742994904.647819,1742994905.529652,31,35.15,"334,455.5878741474",2675644.70,9514.00,881.833
1742994905.529652,1742994906.46521,5,5.34,"50,846.669068968666",406773.35,9514.00,935.558
1742994906.46521,1742994907.346389,39,44.26,"421,078.9865465635",3368631.89,9514.00,881.179
1742994907.346389,1742994908.78722,30,20.82,"198,094.02400648786",1584752.19,9514.00,1440.831
1742994908.78722,1742994909.543117,36,47.63,"453,109.3251444111",3624874.60,9514.00,755.897
1742994909.543117,1742994910.332177,66,83.64,"795,787.5162434126",6366300.13,9514.00,789.060
1742994910.332177,1742994911.09768,66,86.22,"820,276.1610425966",6562209.29,9514.00,765.503
1742994911.09768,1742994911.850611,146,193.91,"1,844,849.291811549",14758794.33,9514.00,752.931
1742994911.850611,1742994912.606747,171,226.15,"2,151,589.301274112",17212714.41,9514.00,756.136
1742994912.606747,1742994913.356944,509,678.49,"6,455,137.635383459",51641101.08,9514.00,750.197
1742994913.356944,1742994914.132496,414,533.81,"5,078,699.849145117",40629598.79,9514.00,775.552
1742994914.132496,1742994914.877303,267,358.48,"3,410,600.056579723",27284800.45,9514.00,744.807
1742994914.877303,1742994915.624959,258,345.08,"3,283,076.2394453646",26264609.92,9514.00,747.656
1742994915.624959,1742994916.376482,210,279.43,"2,658,521.3658888186",21268170.93,9514.00,751.523
1742994916.376482,1742994917.131099,277,367.07,"3,492,338.609611787",27938708.88,9514.00,754.617
1742994917.131099,1742994917.879886,217,289.80,"2,757,176.8784553465",22057415.03,9514.00,748.787
